MES;CONTADOR;CONTADOR_TIPO;CONTADOR_SENTIDO;ZONA;NUMERO
01/01/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;25
01/01/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu - Gipuzkoa;Vías Verdes - Eurovelo;1197
01/01/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;418
01/01/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;8
01/01/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;158
01/01/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;662
01/01/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;28
01/01/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;425
01/01/2024;Urederra;Peatones;Ida;Recursos turístico ;2031
01/01/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;1306
01/01/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;999
01/01/2024;Bertiz;Peatones;Ida;Recursos turístico ;2602
01/01/2024;Castejón;Peatones;Vuelta;Recursos turístico ;38
01/01/2024;Castejón;Bicicletas;Vuelta;Recursos turístico ;20
01/01/2024;Isaba;Peatones;Vuelta;Recursos turístico ;63
01/01/2024;Izco;Peatones;Vuelta;Recursos turístico ;239
01/01/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;5
01/01/2024;Izco;Coches;Vuelta;Recursos turístico ;104
01/02/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;3875
01/02/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;492
01/02/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Pamplona;Vías Verdes - Eurovelo;2299
01/02/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;2468
01/02/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;141
01/02/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;1897
01/02/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;833
01/02/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;175
01/02/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Estella;Vías Verdes - Eurovelo;785
01/02/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Aragón;Vías Verdes - Eurovelo;491
01/02/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;226
01/02/2024;Vía Verde Irati (Foz Lumbier);Peatones;Liédena - Lumbier;Vías Verdes - Eurovelo;3737
01/02/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Lumbier - Liédena;Vías Verdes - Eurovelo;123
01/02/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;18
01/02/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu - Gipuzkoa;Vías Verdes - Eurovelo;1125
01/02/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;606
01/02/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;6
01/02/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;90
01/02/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;1023
01/02/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;60
01/02/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;376
01/02/2024;Urederra;Peatones;Ida;Recursos turístico ;2215
01/02/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;1343
01/02/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;943
01/02/2024;Bertiz;Peatones;Ida;Recursos turístico ;2797
01/02/2024;Castejón;Peatones;Vuelta;Recursos turístico ;169
01/02/2024;Castejón;Bicicletas;Vuelta;Recursos turístico ;97
01/02/2024;Isaba;Peatones;Vuelta;Recursos turístico ;60
01/02/2024;Izco;Peatones;Vuelta;Recursos turístico ;229
01/02/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;92
01/02/2024;Izco;Coches;Vuelta;Recursos turístico ;122
01/03/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;3938
01/03/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;855
01/03/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1191
01/03/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;2868
01/03/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;238
01/03/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;2270
01/03/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;1112
01/03/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;340
01/03/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Álava;Vías Verdes - Eurovelo;887
01/03/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Aragón;Vías Verdes - Eurovelo;550
01/03/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;242
01/03/2024;Vía Verde Irati (Foz Lumbier);Peatones;Lumbier - Liédena;Vías Verdes - Eurovelo;10832
01/03/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Lumbier - Liédena;Vías Verdes - Eurovelo;259
01/03/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;27
01/03/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu -Pamplona;Vías Verdes - Eurovelo;1237
01/03/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;3117
01/03/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;33
01/03/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;144
01/03/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;2889
01/03/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;65
01/03/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;418
01/03/2024;Urederra;Peatones;Ida;Recursos turístico ;4381
01/03/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;3563
01/03/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;3146
01/03/2024;Bertiz;Peatones;Ida;Recursos turístico ;4486
01/03/2024;Castejón;Peatones;Vuelta;Recursos turístico ;183
01/03/2024;Castejón;Bicicletas;Vuelta;Recursos turístico ;152
01/03/2024;Isaba;Peatones;Vuelta;Recursos turístico ;67
01/03/2024;Izco;Peatones;Ida;Recursos turístico ;626
01/03/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;19
01/03/2024;Izco;Coches;Vuelta;Recursos turístico ;217
01/04/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;4189
01/04/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;1123
01/04/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1210
01/04/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;3435
01/04/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;382
01/04/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;2712
01/04/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;1127
01/04/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;565
01/04/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Estella;Vías Verdes - Eurovelo;1021
01/04/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Aragón;Vías Verdes - Eurovelo;468
01/04/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;291
01/04/2024;Vía Verde Irati (Foz Lumbier);Peatones;Lumbier - Liédena;Vías Verdes - Eurovelo;8230
01/04/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Lumbier - Liédena;Vías Verdes - Eurovelo;270
01/04/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;43
01/04/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu - Gipuzkoa;Vías Verdes - Eurovelo;1206
01/04/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;10511
01/04/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;57
01/04/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;193
01/04/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;8507
01/04/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;201
01/04/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;364
01/04/2024;Urederra;Peatones;Ida;Recursos turístico ;5758
01/04/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;3155
01/04/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;2816
01/04/2024;Bertiz;Peatones;Ida;Recursos turístico ;4982
01/04/2024;Castejón;Peatones;Vuelta;Recursos turístico ;163
01/04/2024;Castejón;Bicicletas;Vuelta;Recursos turístico ;141
01/04/2024;Isaba;Peatones;Vuelta;Recursos turístico ;134
01/04/2024;Izco;Peatones;Vuelta;Recursos turístico ;474
01/04/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;10
01/04/2024;Izco;Coches;Ida;Recursos turístico ;155
01/05/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;3990
01/05/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;1042
01/05/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1263
01/05/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;3611
01/05/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;373
01/05/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;2728
01/05/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;1125
01/05/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;587
01/05/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Álava;Vías Verdes - Eurovelo;965
01/05/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Tudela ;Vías Verdes - Eurovelo;702
01/05/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;376
01/05/2024;Vía Verde Irati (Foz Lumbier);Peatones;Lumbier - Liédena;Vías Verdes - Eurovelo;7151
01/05/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Lumbier - Liédena;Vías Verdes - Eurovelo;256
01/05/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;58
01/05/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu - Gipuzkoa;Vías Verdes - Eurovelo;1189
01/05/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;12890
01/05/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;86
01/05/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;131
01/05/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;10591
01/05/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;244
01/05/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;490
01/05/2024;Urederra;Peatones;Ida;Recursos turístico ;5700
01/05/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;2627
01/05/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;2595
01/05/2024;Bertiz;Peatones;Ida;Recursos turístico ;4139
01/05/2024;Castejón;Peatones;Vuelta;Recursos turístico ;170
01/05/2024;Castejón;Bicicletas;Vuelta;Recursos turístico ;147
01/05/2024;Isaba;Peatones;Ida;Recursos turístico ;172
01/05/2024;Izco;Peatones;Vuelta;Recursos turístico ;811
01/05/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;15
01/05/2024;Izco;Coches;Vuelta;Recursos turístico ;194
01/06/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;4557
01/06/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;1238
01/06/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1330
01/06/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;4200
01/06/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;503
01/06/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;2732
01/06/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;1349
01/06/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;918
01/06/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Estella;Vías Verdes - Eurovelo;1189
01/06/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Tudela ;Vías Verdes - Eurovelo;737
01/06/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;316
01/06/2024;Vía Verde Irati (Foz Lumbier);Peatones;Liédena - Lumbier;Vías Verdes - Eurovelo;7887
01/06/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Lumbier - Liédena;Vías Verdes - Eurovelo;264
01/06/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;50
01/06/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu -Pamplona;Vías Verdes - Eurovelo;461
01/06/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;8010
01/06/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;68
01/06/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;75
01/06/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;6859
01/06/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;236
01/06/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;3129
01/06/2024;Urederra;Peatones;Ida;Recursos turístico ;6114
01/06/2024;Xorroxin;Peatones;Ida;Recursos turístico ;171
01/06/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;2398
01/06/2024;Bertiz;Peatones;Vuelta;Recursos turístico ;2607
01/06/2024;Castejón;Peatones;Vuelta;Recursos turístico ;77
01/06/2024;Castejón;Bicicletas;Ida;Recursos turístico ;82
01/06/2024;Isaba;Peatones;Vuelta;Recursos turístico ;14
01/06/2024;Izco;Peatones;Vuelta;Recursos turístico ;570
01/06/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;4216
01/06/2024;Izco;Coches;Vuelta;Recursos turístico ;1261
01/07/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;5811
01/07/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;1950
01/07/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1187
01/07/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;4773
01/07/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;597
01/07/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;3433
01/07/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;2820
01/07/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;1188
01/07/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Estella;Vías Verdes - Eurovelo;1418
01/07/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Tudela ;Vías Verdes - Eurovelo;662
01/07/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;299
01/07/2024;Vía Verde Irati (Foz Lumbier);Peatones;Liédena - Lumbier;Vías Verdes - Eurovelo;8107
01/07/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Liédena - Lumbier;Vías Verdes - Eurovelo;307
01/07/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;78
01/07/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu -Pamplona;Vías Verdes - Eurovelo;1165
01/07/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;7061
01/07/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;40
01/07/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;126
01/07/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;5536
01/07/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;196
01/07/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;751
01/07/2024;Urederra;Peatones;Ida;Recursos turístico ;9237
01/07/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;3662
01/07/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;4524
01/07/2024;Bertiz;Peatones;Ida;Recursos turístico ;6801
01/07/2024;Castejón;Peatones;Vuelta;Recursos turístico ;116
01/07/2024;Castejón;Bicicletas;Ida;Recursos turístico ;150
01/07/2024;Isaba;Peatones;Ida;Recursos turístico ;502
01/07/2024;Izco;Peatones;Vuelta;Recursos turístico ;617
01/07/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;15
01/07/2024;Izco;Coches;Ida;Recursos turístico ;243
01/08/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;6942
01/08/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;2307
01/08/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1238
01/08/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Pamplona;Vías Verdes - Eurovelo;5568
01/08/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;700
01/08/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;3753
01/08/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;2575
01/08/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;1339
01/08/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Álava;Vías Verdes - Eurovelo;1413
01/08/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Tudela ;Vías Verdes - Eurovelo;702
01/08/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;364
01/08/2024;Vía Verde Irati (Foz Lumbier);Peatones;Liédena - Lumbier;Vías Verdes - Eurovelo;15704
01/08/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Liédena - Lumbier;Vías Verdes - Eurovelo;536
01/08/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;68
01/08/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu - Gipuzkoa;Vías Verdes - Eurovelo;1217
01/08/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;9129
01/08/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;60
01/08/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;148
01/08/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;6889
01/08/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;241
01/08/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;788
01/08/2024;Urederra;Peatones;Ida;Recursos turístico ;10980
01/08/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;5624
01/08/2024;Bertiz;Peatones;Ida;Recursos turístico ;10311
01/08/2024;Castejón;Peatones;Vuelta;Recursos turístico ;131
01/08/2024;Castejón;Bicicletas;Ida;Recursos turístico ;138
01/08/2024;Isaba;Peatones;Ida;Recursos turístico ;520
01/08/2024;Izco;Peatones;Vuelta;Recursos turístico ;1049
01/08/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;63
01/08/2024;Izco;Coches;Ida;Recursos turístico ;210
01/09/2024;Vía Verde Bidasoa (Doneztebe);Peatones;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;4336
01/09/2024;Vía Verde Bidasoa (Doneztebe);Bicicletas;Doneztebe - Pamplona;Vías Verdes - Eurovelo;1047
01/09/2024;Vía Verde Bidasoa (Doneztebe);Coches;Doneztebe - Gipuzkoa;Vías Verdes - Eurovelo;1140
01/09/2024;Via Verde Plazaola (Irurtzun);Peatones;Irurtzun - Gipuzkoa;Vías Verdes - Eurovelo;4409
01/09/2024;Via Verde Plazaola (Irurtzun);Bicicletas;Irurtzun - Pamplona;Vías Verdes - Eurovelo;466
01/09/2024;Via Verde Plazaola (Irurtzun);Coches;Irurtzun - Pamplona;Vías Verdes - Eurovelo;6992
01/09/2024;Via Verde Vasco-Navarro (Ancín);Peatones;Ancín - Álava;Vías Verdes - Eurovelo;1238
01/09/2024;Via Verde Vasco-Navarro (Ancín);Bicicletas;Ancín - Estella;Vías Verdes - Eurovelo;822
01/09/2024;Via Verde Vasco-Navarro (Ancín);Coches;Ancín - Estella;Vías Verdes - Eurovelo;1197
01/09/2024;Via Verde Tarazonica (Cascante);Peatones;Cascante - Tudela ;Vías Verdes - Eurovelo;664
01/09/2024;Via Verde Tarazonica (Cascante);Bicicletas;Cascante - Aragón;Vías Verdes - Eurovelo;333
01/09/2024;Vía Verde Irati (Foz Lumbier);Peatones;Liédena - Lumbier;Vías Verdes - Eurovelo;5933
01/09/2024;Vía Verde Irati (Foz Lumbier);Bicicletas;Lumbier - Liédena;Vías Verdes - Eurovelo;182
01/09/2024;Eurovelo 1-Ederbidea (Gaztelu);Bicicletas;Gaztelu -Pamplona;Vías Verdes - Eurovelo;41
01/09/2024;Eurovelo 1-Ederbidea (Gaztelu);Coches;Gaztelu - Gipuzkoa;Vías Verdes - Eurovelo;1196
01/09/2024;Aurizberri-Espinal ;Peatones;Santiago de Compostela;Camino de Santiago;12010
01/09/2024;Aurizberri-Espinal ;Bicicletas;Santiago de Compostela;Camino de Santiago;77
01/09/2024;Aurizberri-Espinal ;Coches;Santiago de Compostela;Camino de Santiago;135
01/09/2024;Puente la Reina-Gares;Peatones;Santiago de Compostela;Camino de Santiago;11289
01/09/2024;Puente la Reina-Gares;Bicicletas;Santiago de Compostela;Camino de Santiago;240
01/09/2024;Puente la Reina-Gares;Coches;Santiago de Compostela;Camino de Santiago;477
01/09/2024;Urederra;Peatones;Ida;Recursos turístico ;5063
01/09/2024;Xorroxin;Peatones;Vuelta;Recursos turístico ;2015
01/09/2024;Amaiur;Peatones;Vuelta;Recursos turístico ;1739
01/09/2024;Bertiz;Peatones;Ida;Recursos turístico ;5068
01/09/2024;Castejón;Peatones;Vuelta;Recursos turístico ;293
01/09/2024;Castejón;Bicicletas;Ida;Recursos turístico ;136
01/09/2024;Isaba;Peatones;Ida;Recursos turístico ;178
01/09/2024;Izco;Peatones;Vuelta;Recursos turístico ;629
01/09/2024;Izco;Bicicletas;Vuelta;Recursos turístico ;14
01/09/2024;Izco;Coches;Ida;Recursos turístico ;202
