"MES";"CONTADOR";"CONTADOR_TIPO";"CONTADOR_SENTIDO";"ZONA";"NUMERO";"TRIMESTRE";"YEAR"
2022-10-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";227;"2022-4";2022
2022-10-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";13661;"2022-4";2022
2022-10-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";246;"2022-4";2022
2022-10-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";5;"2022-4";2022
2022-10-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";59;"2022-4";2022
2022-10-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";6179;"2022-4";2022
2022-10-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";26;"2022-4";2022
2022-10-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";110;"2022-4";2022
2022-10-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";2056;"2022-4";2022
2022-10-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";94;"2022-4";2022
2022-10-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";298;"2022-4";2022
2022-10-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";9352;"2022-4";2022
2022-10-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";4883;"2022-4";2022
2022-10-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";4333;"2022-4";2022
2022-10-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";8898;"2022-4";2022
2022-10-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";153;"2022-4";2022
2022-10-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";112;"2022-4";2022
2022-10-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";223;"2022-4";2022
2022-10-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";1112;"2022-4";2022
2022-10-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";590;"2022-4";2022
2022-10-01;"Izco";"Coches";"Ida";"Recursos turístico ";145;"2022-4";2022
2022-11-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";2593;"2022-4";2022
2022-11-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";265;"2022-4";2022
2022-11-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1198;"2022-4";2022
2022-11-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2264;"2022-4";2022
2022-11-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";145;"2022-4";2022
2022-11-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2200;"2022-4";2022
2022-11-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";587;"2022-4";2022
2022-11-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";151;"2022-4";2022
2022-11-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";406;"2022-4";2022
2022-11-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";406;"2022-4";2022
2022-11-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";218;"2022-4";2022
2022-11-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";1735;"2022-4";2022
2022-11-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";93;"2022-4";2022
2022-11-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";41;"2022-4";2022
2022-11-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1658;"2022-4";2022
2022-11-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";1213;"2022-4";2022
2022-11-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";17;"2022-4";2022
2022-11-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";122;"2022-4";2022
2022-11-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";1236;"2022-4";2022
2022-11-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";53;"2022-4";2022
2022-11-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";345;"2022-4";2022
2022-11-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";5501;"2022-4";2022
2022-11-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";2103;"2022-4";2022
2022-11-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";1621;"2022-4";2022
2022-11-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";4737;"2022-4";2022
2022-11-01;"Castejón";"Peatones";"Ida";"Recursos turístico ";55;"2022-4";2022
2022-11-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";37;"2022-4";2022
2022-11-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";121;"2022-4";2022
2022-11-01;"Izco";"Peatones";"Ida";"Recursos turístico ";158;"2022-4";2022
2022-11-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";2658;"2022-4";2022
2022-11-01;"Izco";"Coches";"Vuelta";"Recursos turístico ";239;"2022-4";2022
2022-12-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1789;"2022-4";2022
2022-12-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";239;"2022-4";2022
2022-12-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1031;"2022-4";2022
2022-12-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2434;"2022-4";2022
2022-12-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";113;"2022-4";2022
2022-12-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";1969;"2022-4";2022
2022-12-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";759;"2022-4";2022
2022-12-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";180;"2022-4";2022
2022-12-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";467;"2022-4";2022
2022-12-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";236;"2022-4";2022
2022-12-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";189;"2022-4";2022
2022-12-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";3308;"2022-4";2022
2022-12-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";87;"2022-4";2022
2022-12-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";28;"2022-4";2022
2022-12-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";850;"2022-4";2022
2022-12-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";722;"2022-4";2022
2022-12-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";4;"2022-4";2022
2022-12-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";121;"2022-4";2022
2022-12-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";670;"2022-4";2022
2022-12-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";40;"2022-4";2022
2022-12-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";238;"2022-4";2022
2022-12-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";4621;"2022-4";2022
2022-12-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";2363;"2022-4";2022
2022-12-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";1968;"2022-4";2022
2022-12-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";4158;"2022-4";2022
2022-12-01;"Castejón";"Peatones";"Ida";"Recursos turístico ";154;"2022-4";2022
2022-12-01;"Castejón";"Bicicletas";"Ida";"Recursos turístico ";68;"2022-4";2022
2022-12-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";128;"2022-4";2022
2022-12-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";31;"2022-4";2022
2022-12-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";113;"2022-4";2022
2022-12-01;"Izco";"Coches";"Ida";"Recursos turístico ";80;"2022-4";2022
2023-01-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";3692;"2023-1";2023
2023-01-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";255;"2023-1";2023
2023-01-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1539;"2023-1";2023
2023-01-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2056;"2023-1";2023
2023-01-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";79;"2023-1";2023
2023-01-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";1783;"2023-1";2023
2023-01-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";551;"2023-1";2023
2023-01-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";126;"2023-1";2023
2023-01-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";370;"2023-1";2023
2023-01-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";494;"2023-1";2023
2023-01-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";110;"2023-1";2023
2023-01-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";4549;"2023-1";2023
2023-01-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";59;"2023-1";2023
2023-01-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";22;"2023-1";2023
2023-01-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";716;"2023-1";2023
2023-01-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";710;"2023-1";2023
2023-01-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";1;"2023-1";2023
2023-01-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";98;"2023-1";2023
2023-01-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";744;"2023-1";2023
2023-01-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";23;"2023-1";2023
2023-01-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";275;"2023-1";2023
2023-01-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";2204;"2023-1";2023
2023-01-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";1062;"2023-1";2023
2023-01-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";731;"2023-1";2023
2023-01-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";2746;"2023-1";2023
2023-01-01;"Castejón";"Peatones";"Ida";"Recursos turístico ";242;"2023-1";2023
2023-01-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";79;"2023-1";2023
2023-01-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";211;"2023-1";2023
2023-01-01;"Izco";"Peatones";"Ida";"Recursos turístico ";174;"2023-1";2023
2023-01-01;"Izco";"Bicicletas";"Ida";"Recursos turístico ";33;"2023-1";2023
2023-01-01;"Izco";"Coches";"Ida";"Recursos turístico ";60;"2023-1";2023
2023-02-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";3665;"2023-1";2023
2023-02-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";356;"2023-1";2023
2023-02-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1273;"2023-1";2023
2023-02-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2190;"2023-1";2023
2023-02-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";161;"2023-1";2023
2023-02-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";1901;"2023-1";2023
2023-02-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";624;"2023-1";2023
2023-02-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";147;"2023-1";2023
2023-02-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";492;"2023-1";2023
2023-02-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";614;"2023-1";2023
2023-02-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";126;"2023-1";2023
2023-02-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";6651;"2023-1";2023
2023-02-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";80;"2023-1";2023
2023-02-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";15;"2023-1";2023
2023-02-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";381;"2023-1";2023
2023-02-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";439;"2023-1";2023
2023-02-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";42;"2023-1";2023
2023-02-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";890;"2023-1";2023
2023-02-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";45;"2023-1";2023
2023-02-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";252;"2023-1";2023
2023-02-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";2501;"2023-1";2023
2023-02-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";1718;"2023-1";2023
2023-02-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";1127;"2023-1";2023
2023-02-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";3487;"2023-1";2023
2023-02-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";261;"2023-1";2023
2023-02-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";65;"2023-1";2023
2023-02-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";254;"2023-1";2023
2023-02-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";288;"2023-1";2023
2023-02-01;"Izco";"Bicicletas";"Ida";"Recursos turístico ";48;"2023-1";2023
2023-02-01;"Izco";"Coches";"Ida";"Recursos turístico ";56;"2023-1";2023
2023-03-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4771;"2023-1";2023
2023-03-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";491;"2023-1";2023
2023-03-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1477;"2023-1";2023
2023-03-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2734;"2023-1";2023
2023-03-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";227;"2023-1";2023
2023-03-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2324;"2023-1";2023
2023-03-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";477;"2023-1";2023
2023-03-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";150;"2023-1";2023
2023-03-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";282;"2023-1";2023
2023-03-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";895;"2023-1";2023
2023-03-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";195;"2023-1";2023
2023-03-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";12802;"2023-1";2023
2023-03-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";230;"2023-1";2023
2023-03-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";37;"2023-1";2023
2023-03-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";932;"2023-1";2023
2023-03-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";2323;"2023-1";2023
2023-03-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";5;"2023-1";2023
2023-03-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";103;"2023-1";2023
2023-03-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";2514;"2023-1";2023
2023-03-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";62;"2023-1";2023
2023-03-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";315;"2023-1";2023
2023-03-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";3210;"2023-1";2023
2023-03-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";2149;"2023-1";2023
2023-03-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";1666;"2023-1";2023
2023-03-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";4107;"2023-1";2023
2023-03-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";139;"2023-1";2023
2023-03-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";93;"2023-1";2023
2023-03-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";86;"2023-1";2023
2023-03-01;"Izco";"Peatones";"Ida";"Recursos turístico ";906;"2023-1";2023
2023-03-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";5;"2023-1";2023
2023-03-01;"Izco";"Coches";"Vuelta";"Recursos turístico ";101;"2023-1";2023
2023-04-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";5726;"2023-2";2023
2023-04-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";670;"2023-2";2023
2023-04-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1364;"2023-2";2023
2023-04-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3882;"2023-2";2023
2023-04-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";385;"2023-2";2023
2023-04-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2763;"2023-2";2023
2023-04-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1626;"2023-2";2023
2023-04-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";510;"2023-2";2023
2023-04-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";758;"2023-2";2023
2023-04-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";949;"2023-2";2023
2023-04-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";211;"2023-2";2023
2023-04-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";16605;"2023-2";2023
2023-04-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";294;"2023-2";2023
2023-04-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";32;"2023-2";2023
2023-04-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";865;"2023-2";2023
2023-04-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";11747;"2023-2";2023
2023-04-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";43;"2023-2";2023
2023-04-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";129;"2023-2";2023
2023-04-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";11628;"2023-2";2023
2023-04-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";127;"2023-2";2023
2023-04-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";227;"2023-2";2023
2023-04-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";7010;"2023-2";2023
2023-04-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";5253;"2023-2";2023
2023-04-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";4687;"2023-2";2023
2023-04-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";7389;"2023-2";2023
2023-04-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";119;"2023-2";2023
2023-04-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";113;"2023-2";2023
2023-04-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";192;"2023-2";2023
2023-04-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";462;"2023-2";2023
2023-04-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";8;"2023-2";2023
